add-s,1,10000,20000, 428426,21,0
add-s,2,10000,40000, 1752356,43,0
add-s,4,10000,80000, 3868175,48,0
add-s,8,10000,160000, 7581678,47,0
add-s,12,10000,240000, 10595912,44,0
add-none,2,100,400, 115340,288,0
add-none,2,1000,4000, 139087,34,-55
add-none,2,10000,40000, 727841,18,-43
add-none,2,100000,400000, 6607047,16,-10823
add-none,4,100,800, 191518,239,0
add-none,4,1000,8000, 237012,29,83
add-none,4,10000,80000, 1592524,19,-543
add-none,4,100000,800000, 16332948,20,-23030
add-none,8,100,1600, 305030,190,0
add-none,8,1000,16000, 426087,26,1077
add-none,8,10000,160000, 3086775,19,-2210
add-none,8,100000,1600000, 29341960,18,-68816
add-none,12,100,2400, 398176,165,0
add-none,12,1000,24000, 546275,22,283
add-none,12,10000,240000, 4404139,18,-10193
add-none,12,100000,2400000, 42996541,17,-87343
add-yield-none,2,10,40, 116124,2903,0
add-yield-none,4,10,80, 863119,10788,0
add-yield-none,8,10,160, 342409,2140,0
add-yield-none,12,10,240, 420100,1750,0
add-yield-none,2,20,80, 119072,1488,10
add-yield-none,4,20,160, 160006,1000,2
add-yield-none,8,20,320, 272004,850,1
add-yield-none,12,20,480, 353341,736,8
add-yield-none,2,40,160, 145835,911,37
add-yield-none,4,40,320, 186193,581,95
add-yield-none,8,40,640, 290451,453,112
add-yield-none,12,40,960, 370257,385,80
add-yield-none,2,80,320, 170446,532,36
add-yield-none,4,80,640, 218584,341,120
add-yield-none,8,80,1280, 301297,235,283
add-yield-none,12,80,1920, 415172,216,340
add-yield-none,2,100,400, 188821,472,42
add-yield-none,4,100,800, 221802,277,76
add-yield-none,8,100,1600, 328563,205,205
add-yield-none,12,100,2400, 459678,191,338
add-yield-none,2,1000,4000, 964277,241,30
add-yield-none,4,1000,8000, 1006006,125,118
add-yield-none,8,1000,16000, 1320426,82,266
add-yield-none,12,1000,24000, 1717783,71,289
add-yield-none,2,10000,40000, 8767989,219,82
add-yield-none,4,10000,80000, 9234483,115,121
add-yield-none,8,10000,160000, 12443112,77,477
add-yield-none,12,10000,240000, 13364414,55,241
add-yield-none,2,100000,400000, 56542331,141,-402
add-yield-none,4,100000,800000, 97731448,122,-2868
add-yield-none,8,100000,1600000, 112894693,70,-2914
add-yield-none,12,100000,2400000, 146788725,61,-14623
add-none,1,100,200, 123057,615,0
add-none,1,1000,2000, 137725,68,0
add-none,1,10000,20000, 285158,14,0
add-none,1,100000,200000, 2343660,11,0
add-none,1,1000000,2000000, 16750949,8,0
add-none,2,100,400, 123233,308,0
add-none,2,1000,4000, 138748,34,-92
add-none,2,10000,40000, 601921,15,-9265
add-none,2,100000,400000, 6244307,15,-69742
add-none,2,1000000,4000000, 56282257,14,-566365
add-none,4,100,800, 147457,184,49
add-none,4,1000,8000, 168655,21,-86
add-none,4,10000,80000, 1140723,14,-7320
add-none,4,100000,800000, -988638001,-1235,-54220
add-none,4,1000000,8000000, 96182203,12,-536056
add-yield-none,1,100,200, 137022,685,0
add-yield-none,1,1000,2000, 565763,282,0
add-yield-none,1,10000,20000, 4745035,237,0
add-yield-none,1,100000,200000, 46226400,231,0
add-yield-none,1,1000000,2000000, 467690512,233,0
add-yield-none,2,100,400, 218322,545,43
add-yield-none,2,1000,4000, 1006414,251,37
add-yield-none,2,10000,40000, 10337573,258,-63
add-yield-none,2,100000,400000, 58031201,145,-27172
add-yield-none,2,1000000,4000000, -353311883,-88,61078
add-yield-none,4,100,800, 264481,330,102
add-yield-none,4,1000,8000, 1190356,148,53
add-yield-none,4,10000,80000, 10629572,132,-5062
add-yield-none,4,100000,800000, 92351516,115,958
add-yield-none,4,1000000,8000000, -133343571,-16,-127372
add-yield-m,2,10000,40000, 40194662,1004,0
add-yield-m,4,10000,80000, 71597876,894,0
add-yield-m,8,10000,160000, 195042038,1219,0
add-yield-m,12,10000,240000, 329125399,1371,0
add-yield-c,2,10000,40000, 2913638,72,0
add-yield-c,4,10000,80000, 5594169,69,0
add-yield-c,8,10000,160000, -984720143,-6154,0
